ID,Label,House,Year,Month,Temperature,Daylight,EnergyProduction
437,456,0,20,2011,7,26.0,182.7,567,839.0
438,457,1,20,2011,8,26.1,161.1,523,567.0
439,458,2,20,2011,9,23.7,173.5,511,523.0
440,459,3,20,2011,10,17.5,138.8,420,511.0
441,460,4,20,2011,11,12.6,147.5,390,420.0
442,461,5,20,2011,12,5.3,185.6,426,390.0
443,462,6,20,2012,1,2.7,191.8,471,426.0
444,463,7,20,2012,2,3.5,160.7,441,471.0
445,464,8,20,2012,3,7.1,152.6,496,441.0
446,465,9,20,2012,4,12.3,170.0,547,496.0
447,466,10,20,2012,5,17.5,205.3,595,547.0
448,467,11,20,2012,6,19.5,157.5,523,595.0
449,468,12,20,2012,7,24.8,174.6,551,523.0
450,469,13,20,2012,8,27.4,260.1,646,551.0
451,470,14,20,2012,9,24.5,173.8,476,646.0
452,471,15,20,2012,10,17.7,173.8,472,476.0
453,472,16,20,2012,11,10.9,158.7,386,472.0
454,473,17,20,2012,12,5.4,172.4,399,386.0
455,474,18,20,2013,1,3.4,222.4,509,399.0
456,475,19,20,2013,2,4.2,184.8,481,509.0
457,476,20,20,2013,3,10.0,189.3,540,481.0
458,477,21,20,2013,4,12.9,198.2,575,540.0
459,478,22,20,2013,5,17.1,244.2,679,575.0
759,792,0,34,2011,7,26.3,179.8,536,1046.0
760,793,1,34,2011,8,26.3,187.1,489,536.0
761,794,2,34,2011,9,23.9,174.4,523,489.0
762,795,3,34,2011,10,17.7,140.5,421,523.0
763,796,4,34,2011,11,12.4,151.9,443,421.0
764,797,5,34,2011,12,5.1,192.9,587,443.0
765,798,6,34,2012,1,2.4,202.7,605,587.0
766,799,7,34,2012,2,3.5,157.1,463,605.0
767,800,8,34,2012,3,7.2,150.4,460,463.0
768,801,9,34,2012,4,12.5,168.5,506,460.0
769,802,10,34,2012,5,18.0,194.7,559,506.0
770,803,11,34,2012,6,19.6,159.6,453,559.0
771,804,12,34,2012,7,25.1,181.1,668,453.0
772,805,13,34,2012,8,27.7,266.3,710,668.0
773,806,14,34,2012,9,24.5,173.1,482,710.0
774,807,15,34,2012,10,17.5,174.6,416,482.0
775,808,16,34,2012,11,10.5,162.4,290,416.0
776,809,17,34,2012,12,4.8,176.6,254,290.0
777,810,18,34,2013,1,3.1,218.7,320,254.0
778,811,19,34,2013,2,3.9,184.0,376,320.0
779,812,20,34,2013,3,10.2,183.3,491,376.0
780,813,21,34,2013,4,13.0,200.8,614,491.0
781,814,22,34,2013,5,17.4,237.0,756,614.0
851,888,0,38,2011,7,27.3,175.8,629,1005.0
852,889,1,38,2011,8,26.8,161.7,616,629.0
853,890,2,38,2011,9,24.0,180.3,647,616.0
854,891,3,38,2011,10,17.3,170.3,631,647.0
855,892,4,38,2011,11,12.3,176.7,625,631.0
856,893,5,38,2011,12,4.9,205.2,755,625.0
857,894,6,38,2012,1,2.6,207.0,747,755.0
858,895,7,38,2012,2,3.4,186.5,688,747.0
859,896,8,38,2012,3,7.0,175.1,710,688.0
860,897,9,38,2012,4,12.9,177.1,717,710.0
861,898,10,38,2012,5,18.4,216.8,843,717.0
862,899,11,38,2012,6,21.2,137.9,710,843.0
863,900,12,38,2012,7,26.2,144.5,753,710.0
864,901,13,38,2012,8,28.8,256.8,958,753.0
865,902,14,38,2012,9,25.0,155.2,723,958.0
866,903,15,38,2012,10,17.5,198.4,740,723.0
867,904,16,38,2012,11,10.3,187.2,611,740.0
868,905,17,38,2012,12,4.9,200.3,615,611.0
869,906,18,38,2013,1,3.3,244.2,766,615.0
870,907,19,38,2013,2,3.7,206.0,753,766.0
871,908,20,38,2013,3,9.8,224.3,867,753.0
872,909,21,38,2013,4,12.9,226.4,869,867.0
873,910,22,38,2013,5,19.1,257.2,970,869.0
