ID,Label,House,Year,Month,Temperature,Daylight,EnergyProduction
345,360,0,16,2011,7,25.6,179.0,659,1088.0
346,361,1,16,2011,8,25.5,180.5,619,659.0
347,362,2,16,2011,9,22.7,167.1,563,619.0
348,363,3,16,2011,10,16.5,152.6,511,563.0
349,364,4,16,2011,11,11.5,157.8,467,511.0
350,365,5,16,2011,12,4.3,192.4,545,467.0
351,366,6,16,2012,1,1.6,198.9,578,545.0
352,367,7,16,2012,2,2.8,159.5,499,578.0
353,368,8,16,2012,3,6.7,159.2,567,499.0
354,369,9,16,2012,4,12.3,178.3,641,567.0
355,370,10,16,2012,5,17.4,200.3,690,641.0
356,371,11,16,2012,6,19.9,153.9,592,690.0
357,372,12,16,2012,7,24.7,174.1,695,592.0
358,373,13,16,2012,8,26.8,261.5,805,695.0
359,374,14,16,2012,9,23.7,177.1,588,805.0
360,375,15,16,2012,10,16.6,179.6,520,588.0
361,376,16,16,2012,11,9.4,171.8,402,520.0
362,377,17,16,2012,12,3.6,167.4,350,402.0
363,378,18,16,2013,1,2.0,216.3,451,350.0
364,379,19,16,2013,2,3.3,183.7,468,451.0
365,380,20,16,2013,3,9.8,200.4,625,468.0
366,381,21,16,2013,4,12.5,213.0,721,625.0
367,382,22,16,2013,5,17.5,243.8,839,721.0
1932,2016,0,85,2011,7,25.8,183.5,744,839.0
1933,2017,1,85,2011,8,25.8,176.5,716,744.0
1934,2018,2,85,2011,9,22.3,163.6,599,716.0
1935,2019,3,85,2011,10,16.3,170.1,599,599.0
1936,2020,4,85,2011,11,11.3,168.7,504,599.0
1937,2021,5,85,2011,12,4.2,204.8,541,504.0
1938,2022,6,85,2012,1,1.5,205.2,584,541.0
1939,2023,7,85,2012,2,2.8,170.3,557,584.0
1940,2024,8,85,2012,3,7.0,174.8,662,557.0
1941,2025,9,85,2012,4,13.0,194.9,750,662.0
1942,2026,10,85,2012,5,17.5,212.3,785,750.0
1943,2027,11,85,2012,6,21.0,150.1,688,785.0
1944,2028,12,85,2012,7,25.3,168.4,691,688.0
1945,2029,13,85,2012,8,26.8,257.3,861,691.0
1946,2030,14,85,2012,9,23.8,182.1,679,861.0
1947,2031,15,85,2012,10,16.5,192.9,640,679.0
1948,2032,16,85,2012,11,9.0,192.4,548,640.0
1949,2033,17,85,2012,12,3.1,176.1,490,548.0
1950,2034,18,85,2013,1,1.5,224.2,611,490.0
1951,2035,19,85,2013,2,3.4,192.6,599,611.0
1952,2036,20,85,2013,3,10.3,225.7,768,599.0
1953,2037,21,85,2013,4,12.8,231.1,793,768.0
1954,2038,22,85,2013,5,18.5,254.5,880,793.0
2415,2520,0,106,2011,7,27.2,184.2,702,838.0
2416,2521,1,106,2011,8,26.9,172.4,698,702.0
2417,2522,2,106,2011,9,23.7,174.0,690,698.0
2418,2523,3,106,2011,10,17.3,174.6,686,690.0
2419,2524,4,106,2011,11,12.1,174.1,664,686.0
2420,2525,5,106,2011,12,5.0,212.4,802,664.0
2421,2526,6,106,2012,1,2.5,213.2,797,802.0
2422,2527,7,106,2012,2,3.6,186.7,727,797.0
2423,2528,8,106,2012,3,7.5,179.5,776,727.0
2424,2529,9,106,2012,4,13.4,189.0,806,776.0
2425,2530,10,106,2012,5,18.5,220.7,919,806.0
2426,2531,11,106,2012,6,21.6,144.9,794,919.0
2427,2532,12,106,2012,7,26.3,158.3,832,794.0
2428,2533,13,106,2012,8,28.4,257.7,1030,832.0
2429,2534,14,106,2012,9,24.9,170.8,801,1030.0
2430,2535,15,106,2012,10,17.5,201.5,799,801.0
2431,2536,16,106,2012,11,10.1,193.2,668,799.0
2432,2537,17,106,2012,12,4.4,198.2,637,668.0
2433,2538,18,106,2013,1,2.8,240.1,792,637.0
2434,2539,19,106,2013,2,4.1,202.7,795,792.0
2435,2540,20,106,2013,3,10.6,228.5,941,795.0
2436,2541,21,106,2013,4,13.4,232.1,932,941.0
2437,2542,22,106,2013,5,19.2,257.9,1046,932.0
2967,3096,0,130,2011,7,25.6,179.0,659,794.0
2968,3097,1,130,2011,8,25.5,180.5,619,659.0
2969,3098,2,130,2011,9,22.7,167.1,563,619.0
2970,3099,3,130,2011,10,16.5,152.6,511,563.0
2971,3100,4,130,2011,11,11.5,157.8,467,511.0
2972,3101,5,130,2011,12,4.3,192.4,545,467.0
2973,3102,6,130,2012,1,1.6,198.9,578,545.0
2974,3103,7,130,2012,2,2.8,159.5,499,578.0
2975,3104,8,130,2012,3,6.7,159.2,567,499.0
2976,3105,9,130,2012,4,12.3,178.3,641,567.0
2977,3106,10,130,2012,5,17.4,200.3,690,641.0
2978,3107,11,130,2012,6,19.9,153.9,592,690.0
2979,3108,12,130,2012,7,24.7,174.1,695,592.0
2980,3109,13,130,2012,8,26.8,261.5,805,695.0
2981,3110,14,130,2012,9,23.7,177.1,588,805.0
2982,3111,15,130,2012,10,16.6,179.6,520,588.0
2983,3112,16,130,2012,11,9.4,171.8,402,520.0
2984,3113,17,130,2012,12,3.6,167.4,350,402.0
2985,3114,18,130,2013,1,2.0,216.3,451,350.0
2986,3115,19,130,2013,2,3.3,183.7,468,451.0
2987,3116,20,130,2013,3,9.8,200.4,625,468.0
2988,3117,21,130,2013,4,12.5,213.0,721,625.0
2989,3118,22,130,2013,5,17.5,243.8,839,721.0
2990,3120,0,131,2011,7,25.0,186.4,688,839.0
2991,3121,1,131,2011,8,25.0,177.7,647,688.0
2992,3122,2,131,2011,9,22.2,166.1,545,647.0
2993,3123,3,131,2011,10,16.3,149.1,501,545.0
2994,3124,4,131,2011,11,11.7,150.9,424,501.0
2995,3125,5,131,2011,12,4.5,184.8,447,424.0
2996,3126,6,131,2012,1,1.9,189.3,493,447.0
2997,3127,7,131,2012,2,2.7,160.4,482,493.0
2998,3128,8,131,2012,3,6.5,157.8,586,482.0
2999,3129,9,131,2012,4,11.7,181.4,664,586.0
3000,3130,10,131,2012,5,16.5,204.3,715,664.0
3001,3131,11,131,2012,6,19.2,163.1,646,715.0
3002,3132,12,131,2012,7,23.9,171.5,648,646.0
3003,3133,13,131,2012,8,26.0,264.0,785,648.0
3004,3134,14,131,2012,9,23.4,181.3,583,785.0
3005,3135,15,131,2012,10,16.7,181.8,544,583.0
3006,3136,16,131,2012,11,9.9,169.3,442,544.0
3007,3137,17,131,2012,12,4.3,163.2,407,442.0
3008,3138,18,131,2013,1,2.3,218.5,526,407.0
3009,3139,19,131,2013,2,3.4,182.9,509,526.0
3010,3140,20,131,2013,3,9.4,202.4,641,509.0
3011,3141,21,131,2013,4,12.1,209.8,699,641.0
3012,3142,22,131,2013,5,16.5,247.5,806,699.0
3059,3192,0,134,2011,7,26.0,191.7,649,797.0
3060,3193,1,134,2011,8,26.1,180.4,614,649.0
3061,3194,2,134,2011,9,23.1,169.9,541,614.0
3062,3195,3,134,2011,10,17.2,154.6,499,541.0
3063,3196,4,134,2011,11,12.4,155.9,437,499.0
3064,3197,5,134,2011,12,5.3,197.7,485,437.0
3065,3198,6,134,2012,1,2.6,199.4,525,485.0
3066,3199,7,134,2012,2,3.5,168.9,503,525.0
3067,3200,8,134,2012,3,7.3,164.6,574,503.0
3068,3201,9,134,2012,4,12.6,188.1,638,574.0
3069,3202,10,134,2012,5,17.4,210.8,679,638.0
3070,3203,11,134,2012,6,20.0,165.0,603,679.0
3071,3204,12,134,2012,7,24.9,172.9,617,603.0
3072,3205,13,134,2012,8,27.0,264.6,746,617.0
3073,3206,14,134,2012,9,24.4,182.3,569,746.0
3074,3207,15,134,2012,10,17.5,190.1,559,569.0
3075,3208,16,134,2012,11,10.6,180.4,476,559.0
3076,3209,17,134,2012,12,4.9,181.3,451,476.0
3077,3210,18,134,2013,1,2.9,228.9,555,451.0
3078,3211,19,134,2013,2,4.2,192.1,548,555.0
3079,3212,20,134,2013,3,10.4,210.7,651,548.0
3080,3213,21,134,2013,4,12.9,215.8,664,651.0
3081,3214,22,134,2013,5,17.3,251.4,764,664.0
3519,3672,0,154,2011,7,26.0,191.7,649,960.0
3520,3673,1,154,2011,8,26.1,180.4,614,649.0
3521,3674,2,154,2011,9,23.1,169.9,541,614.0
3522,3675,3,154,2011,10,17.2,154.6,499,541.0
3523,3676,4,154,2011,11,12.4,155.9,437,499.0
3524,3677,5,154,2011,12,5.3,197.7,485,437.0
3525,3678,6,154,2012,1,2.6,199.4,525,485.0
3526,3679,7,154,2012,2,3.5,168.9,503,525.0
3527,3680,8,154,2012,3,7.3,164.6,574,503.0
3528,3681,9,154,2012,4,12.6,188.1,638,574.0
3529,3682,10,154,2012,5,17.4,210.8,679,638.0
3530,3683,11,154,2012,6,20.0,165.0,603,679.0
3531,3684,12,154,2012,7,24.9,172.9,617,603.0
3532,3685,13,154,2012,8,27.0,264.6,746,617.0
