ID,Label,House,Year,Month,Temperature,Daylight,EnergyProduction
966,1008,0,43,2011,7,26.3,187.1,645,688.0
967,1009,1,43,2011,8,26.2,173.6,629,645.0
968,1010,2,43,2011,9,23.6,176.5,636,629.0
969,1011,3,43,2011,10,17.3,153.7,588,636.0
970,1012,4,43,2011,11,12.5,156.3,583,588.0
971,1013,5,43,2011,12,5.3,192.4,707,583.0
972,1014,6,43,2012,1,2.8,197.3,707,707.0
973,1015,7,43,2012,2,3.5,176.8,652,707.0
974,1016,8,43,2012,3,6.9,162.5,700,652.0
975,1017,9,43,2012,4,12.2,175.5,719,700.0
976,1018,10,43,2012,5,17.5,212.7,849,719.0
977,1019,11,43,2012,6,19.8,157.8,752,849.0
978,1020,12,43,2012,7,24.9,161.4,789,752.0
979,1021,13,43,2012,8,27.6,264.4,954,789.0
980,1022,14,43,2012,9,24.6,169.9,705,954.0
981,1023,15,43,2012,10,17.7,190.5,703,705.0
982,1024,16,43,2012,11,11.0,170.1,562,703.0
983,1025,17,43,2012,12,5.6,185.3,554,562.0
984,1026,18,43,2013,1,3.6,234.4,707,554.0
985,1027,19,43,2013,2,4.0,192.9,705,707.0
986,1028,20,43,2013,3,9.8,205.1,814,705.0
987,1029,21,43,2013,4,12.6,210.8,839,814.0
988,1030,22,43,2013,5,17.3,250.9,972,839.0
1104,1152,0,49,2011,7,27.0,171.4,551,688.0
1105,1153,1,49,2011,8,26.7,149.2,510,551.0
1106,1154,2,49,2011,9,24.1,177.3,522,510.0
1107,1155,3,49,2011,10,17.5,155.4,463,522.0
1108,1156,4,49,2011,11,12.4,167.9,432,463.0
1109,1157,5,49,2011,12,4.9,198.4,474,432.0
1110,1158,6,49,2012,1,2.5,201.5,511,474.0
1111,1159,7,49,2012,2,3.4,170.4,478,511.0
1112,1160,8,49,2012,3,7.1,165.3,506,478.0
1113,1161,9,49,2012,4,13.0,171.6,545,506.0
1114,1162,10,49,2012,5,18.4,209.4,589,545.0
1115,1163,11,49,2012,6,20.9,137.6,482,589.0
1116,1164,12,49,2012,7,26.1,157.8,515,482.0
1117,1165,13,49,2012,8,28.6,252.5,649,515.0
1118,1166,14,49,2012,9,25.0,159.1,495,649.0
1119,1167,15,49,2012,10,17.5,181.7,508,495.0
1120,1168,16,49,2012,11,10.2,175.8,435,508.0
1121,1169,17,49,2012,12,4.8,187.4,460,435.0
1122,1170,18,49,2013,1,3.1,232.2,568,460.0
1123,1171,19,49,2013,2,3.8,197.8,529,568.0
1124,1172,20,49,2013,3,10.1,208.4,594,529.0
1125,1173,21,49,2013,4,13.2,213.8,605,594.0
1126,1174,22,49,2013,5,19.0,250.6,676,605.0
1265,1320,0,56,2011,7,26.1,183.3,576,1005.0
1266,1321,1,56,2011,8,26.0,169.7,532,576.0
1267,1322,2,56,2011,9,23.5,176.2,498,532.0
1268,1323,3,56,2011,10,17.2,150.3,444,498.0
1269,1324,4,56,2011,11,12.6,158.4,399,444.0
1270,1325,5,56,2011,12,5.2,190.5,439,399.0
1271,1326,6,56,2012,1,2.7,193.2,475,439.0
1272,1327,7,56,2012,2,3.3,168.7,464,475.0
1273,1328,8,56,2012,3,6.8,160.2,508,464.0
1274,1329,9,56,2012,4,12.0,176.3,550,508.0
1275,1330,10,56,2012,5,17.3,206.9,603,550.0
1276,1331,11,56,2012,6,19.7,158.0,519,603.0
1277,1332,12,56,2012,7,24.8,159.1,538,519.0
1278,1333,13,56,2012,8,27.4,263.7,674,538.0
1279,1334,14,56,2012,9,24.5,166.7,491,674.0
1280,1335,15,56,2012,10,17.5,187.0,500,491.0
1281,1336,16,56,2012,11,10.8,174.5,418,500.0
