ID,Label,House,Year,Month,Temperature,Daylight,EnergyProduction
69,72,0,4,2011,7,25.7,187.2,564,1005.0
70,73,1,4,2011,8,25.9,184.4,517,564.0
71,74,2,4,2011,9,23.5,173.4,505,517.0
72,75,3,4,2011,10,17.5,137.1,411,505.0
73,76,4,4,2011,11,12.6,145.0,400,411.0
74,77,5,4,2011,12,5.4,185.3,489,400.0
75,78,6,4,2012,1,2.7,193.1,520,489.0
76,79,7,4,2012,2,3.5,158.1,445,520.0
77,80,8,4,2012,3,7.0,149.0,479,445.0
78,81,9,4,2012,4,11.9,171.6,529,479.0
79,82,10,4,2012,5,17.2,198.8,584,529.0
80,83,11,4,2012,6,18.9,168.8,507,584.0
81,84,12,4,2012,7,24.3,178.5,621,507.0
82,85,13,4,2012,8,27.0,268.8,690,621.0
83,86,14,4,2012,9,24.3,177.3,477,690.0
84,87,15,4,2012,10,17.6,176.9,440,477.0
85,88,16,4,2012,11,11.0,159.9,330,440.0
86,89,17,4,2012,12,5.4,172.5,311,330.0
87,90,18,4,2013,1,3.4,221.0,395,311.0
88,91,19,4,2013,2,4.0,183.2,417,395.0
89,92,20,4,2013,3,9.9,185.3,507,417.0
90,93,21,4,2013,4,12.6,197.6,592,507.0
91,94,22,4,2013,5,16.4,240.7,723,592.0
414,432,0,19,2011,7,25.6,179.0,659,752.0
415,433,1,19,2011,8,25.5,180.5,619,659.0
416,434,2,19,2011,9,22.7,167.1,563,619.0
417,435,3,19,2011,10,16.5,152.6,511,563.0
418,436,4,19,2011,11,11.5,157.8,467,511.0
419,437,5,19,2011,12,4.3,192.4,545,467.0
420,438,6,19,2012,1,1.6,198.9,578,545.0
421,439,7,19,2012,2,2.8,159.5,499,578.0
422,440,8,19,2012,3,6.7,159.2,567,499.0
423,441,9,19,2012,4,12.3,178.3,641,567.0
424,442,10,19,2012,5,17.4,200.3,690,641.0
425,443,11,19,2012,6,19.9,153.9,592,690.0
426,444,12,19,2012,7,24.7,174.1,695,592.0
427,445,13,19,2012,8,26.8,261.5,805,695.0
428,446,14,19,2012,9,23.7,177.1,588,805.0
429,447,15,19,2012,10,16.6,179.6,520,588.0
430,448,16,19,2012,11,9.4,171.8,402,520.0
431,449,17,19,2012,12,3.6,167.4,350,402.0
432,450,18,19,2013,1,2.0,216.3,451,350.0
433,451,19,19,2013,2,3.3,183.7,468,451.0
434,452,20,19,2013,3,9.8,200.4,625,468.0
435,453,21,19,2013,4,12.5,213.0,721,625.0
436,454,22,19,2013,5,17.5,243.8,839,721.0
2369,2472,0,104,2011,7,26.9,179.7,617,972.0
2370,2473,1,104,2011,8,26.6,176.4,601,617.0
2371,2474,2,104,2011,9,24.0,177.5,654,601.0
2372,2475,3,104,2011,10,17.5,157.1,598,654.0
2373,2476,4,104,2011,11,12.3,163.3,626,598.0
2374,2477,5,104,2011,12,5.1,200.0,805,626.0
2375,2478,6,104,2012,1,2.6,206.9,792,805.0
2376,2479,7,104,2012,2,3.6,175.8,669,792.0
2377,2480,8,104,2012,3,7.2,163.9,681,669.0
2378,2481,9,104,2012,4,12.8,172.4,696,681.0
2379,2482,10,104,2012,5,18.3,208.7,824,696.0
2380,2483,11,104,2012,6,20.5,148.6,698,824.0
2381,2484,12,104,2012,7,25.7,164.0,836,698.0
2382,2485,13,104,2012,8,28.4,261.9,974,836.0
2383,2486,14,104,2012,9,24.8,165.8,709,974.0
2384,2487,15,104,2012,10,17.6,188.2,679,709.0
2385,2488,16,104,2012,11,10.5,172.6,522,679.0
2386,2489,17,104,2012,12,4.9,189.4,497,522.0
2387,2490,18,104,2013,1,3.3,232.2,632,497.0
2388,2491,19,104,2013,2,3.9,193.8,664,632.0
2389,2492,20,104,2013,3,10.1,203.1,797,664.0
2390,2493,21,104,2013,4,13.1,214.0,860,797.0
2391,2494,22,104,2013,5,18.3,247.2,1005,860.0
3266,3408,0,143,2011,7,26.0,182.7,567,762.0
3267,3409,1,143,2011,8,26.1,161.1,523,567.0
3268,3410,2,143,2011,9,23.7,173.5,511,523.0
3269,3411,3,143,2011,10,17.5,138.8,420,511.0
3270,3412,4,143,2011,11,12.6,147.5,390,420.0
3271,3413,5,143,2011,12,5.3,185.6,426,390.0
