ID,Label,House,Year,Month,Temperature,Daylight,EnergyProduction
1426,1488,0,63,2011,7,24.8,178.1,783,762.0
1427,1489,1,63,2011,8,24.7,173.8,749,783.0
1428,1490,2,63,2011,9,21.4,159.8,603,749.0
1429,1491,3,63,2011,10,15.3,164.6,601,603.0
1430,1492,4,63,2011,11,10.6,163.7,491,601.0
1431,1493,5,63,2011,12,3.4,191.9,503,491.0
1432,1494,6,63,2012,1,0.8,195.0,552,503.0
1433,1495,7,63,2012,2,2.0,161.8,536,552.0
1434,1496,8,63,2012,3,6.2,168.0,674,536.0
1435,1497,9,63,2012,4,12.1,188.1,776,674.0
1436,1498,10,63,2012,5,16.7,205.8,821,776.0
1437,1499,11,63,2012,6,20.2,148.2,732,821.0
1438,1500,12,63,2012,7,24.3,167.0,722,732.0
1439,1501,13,63,2012,8,25.8,256.7,900,722.0
1440,1502,14,63,2012,9,22.8,181.1,694,900.0
1441,1503,15,63,2012,10,15.6,184.5,625,694.0
1442,1504,16,63,2012,11,8.3,181.2,514,625.0
1443,1505,17,63,2012,12,2.4,158.1,446,514.0
1444,1506,18,63,2013,1,0.9,213.8,582,446.0
1445,1507,19,63,2013,2,2.6,183.4,560,582.0
1446,1508,20,63,2013,3,9.3,217.4,759,560.0
1447,1509,21,63,2013,4,11.9,225.1,828,759.0
1448,1510,22,63,2013,5,17.7,250.6,922,828.0
1886,1968,0,83,2011,7,25.6,179.0,659,922.0
1887,1969,1,83,2011,8,25.5,180.5,619,659.0
1888,1970,2,83,2011,9,22.7,167.1,563,619.0
1889,1971,3,83,2011,10,16.5,152.6,511,563.0
1890,1972,4,83,2011,11,11.5,157.8,467,511.0
1891,1973,5,83,2011,12,4.3,192.4,545,467.0
1892,1974,6,83,2012,1,1.6,198.9,578,545.0
1893,1975,7,83,2012,2,2.8,159.5,499,578.0
1894,1976,8,83,2012,3,6.7,159.2,567,499.0
1895,1977,9,83,2012,4,12.3,178.3,641,567.0
1896,1978,10,83,2012,5,17.4,200.3,690,641.0
1897,1979,11,83,2012,6,19.9,153.9,592,690.0
1898,1980,12,83,2012,7,24.7,174.1,695,592.0
1899,1981,13,83,2012,8,26.8,261.5,805,695.0
1900,1982,14,83,2012,9,23.7,177.1,588,805.0
1901,1983,15,83,2012,10,16.6,179.6,520,588.0
1902,1984,16,83,2012,11,9.4,171.8,402,520.0
1903,1985,17,83,2012,12,3.6,167.4,350,402.0
1904,1986,18,83,2013,1,2.0,216.3,451,350.0
1905,1987,19,83,2013,2,3.3,183.7,468,451.0
1906,1988,20,83,2013,3,9.8,200.4,625,468.0
1907,1989,21,83,2013,4,12.5,213.0,721,625.0
1908,1990,22,83,2013,5,17.5,243.8,839,721.0
2622,2736,0,115,2011,7,27.1,171.9,560,839.0
2623,2737,1,115,2011,8,26.6,157.8,519,560.0
2624,2738,2,115,2011,9,23.9,180.0,509,519.0
2625,2739,3,115,2011,10,17.1,166.8,487,509.0
2626,2740,4,115,2011,11,12.3,178.8,441,487.0
2627,2741,5,115,2011,12,4.8,203.3,487,441.0
2628,2742,6,115,2012,1,2.4,202.9,515,487.0
2629,2743,7,115,2012,2,3.2,178.4,501,515.0
2630,2744,8,115,2012,3,6.8,172.8,518,501.0
2631,2745,9,115,2012,4,12.7,177.9,548,518.0
2632,2746,10,115,2012,5,18.2,211.0,598,548.0
2633,2747,11,115,2012,6,21.1,138.1,478,598.0
2634,2748,12,115,2012,7,26.1,142.2,502,478.0
2635,2749,13,115,2012,8,28.6,256.1,678,502.0
2636,2750,14,115,2012,9,24.9,152.0,510,678.0
2637,2751,15,115,2012,10,17.4,194.9,537,510.0
2638,2752,16,115,2012,11,10.1,191.6,467,537.0
2639,2753,17,115,2012,12,4.8,198.4,490,467.0
2640,2754,18,115,2013,1,3.1,242.7,588,490.0
2641,2755,19,115,2013,2,3.4,208.4,554,588.0
2642,2756,20,115,2013,3,9.6,225.6,631,554.0
2643,2757,21,115,2013,4,12.7,225.6,632,631.0
2644,2758,22,115,2013,5,19.0,257.0,686,632.0
3289,3432,0,144,2011,7,26.9,179.8,624,679.0
3290,3433,1,144,2011,8,26.8,159.8,593,624.0
3291,3434,2,144,2011,9,23.8,171.0,565,593.0
3292,3435,3,144,2011,10,17.5,159.7,518,565.0
3293,3436,4,144,2011,11,12.2,165.3,470,518.0
3294,3437,5,144,2011,12,5.0,205.6,520,470.0
3295,3438,6,144,2012,1,2.4,207.7,561,520.0
3296,3439,7,144,2012,2,3.6,170.6,517,561.0
3297,3440,8,144,2012,3,7.6,169.6,573,517.0
3298,3441,9,144,2012,4,13.6,183.4,634,573.0
3299,3442,10,144,2012,5,18.5,213.2,665,634.0
3300,3443,11,144,2012,6,21.3,144.6,565,665.0
3301,3444,12,144,2012,7,26.1,171.6,594,565.0
3302,3445,13,144,2012,8,28.2,253.4,721,594.0
3303,3446,14,144,2012,9,24.9,174.6,572,721.0
3304,3447,15,144,2012,10,17.5,184.9,567,572.0
3305,3448,16,144,2012,11,10.0,181.8,492,567.0
3306,3449,17,144,2012,12,4.3,185.3,482,492.0
3307,3450,18,144,2013,1,2.5,228.1,594,482.0
3308,3451,19,144,2013,2,4.2,194.5,571,594.0
3309,3452,20,144,2013,3,10.9,212.6,667,571.0
3310,3453,21,144,2013,4,13.6,219.5,668,667.0
3311,3454,22,144,2013,5,19.0,251.3,752,668.0
4324,4512,0,189,2011,7,26.9,179.7,617,752.0
4325,4513,1,189,2011,8,26.6,176.4,601,617.0
4326,4514,2,189,2011,9,24.0,177.5,654,601.0
4327,4515,3,189,2011,10,17.5,157.1,598,654.0
4328,4516,4,189,2011,11,12.3,163.3,626,598.0
4329,4517,5,189,2011,12,5.1,200.0,805,626.0
4330,4518,6,189,2012,1,2.6,206.9,792,805.0
4331,4519,7,189,2012,2,3.6,175.8,669,792.0
4332,4520,8,189,2012,3,7.2,163.9,681,669.0
4333,4521,9,189,2012,4,12.8,172.4,696,681.0
4334,4522,10,189,2012,5,18.3,208.7,824,696.0
4335,4523,11,189,2012,6,20.5,148.6,698,824.0
4336,4524,12,189,2012,7,25.7,164.0,836,698.0
4337,4525,13,189,2012,8,28.4,261.9,974,836.0
4338,4526,14,189,2012,9,24.8,165.8,709,974.0
4339,4527,15,189,2012,10,17.6,188.2,679,709.0
4340,4528,16,189,2012,11,10.5,172.6,522,679.0
4341,4529,17,189,2012,12,4.9,189.4,497,522.0
4342,4530,18,189,2013,1,3.3,232.2,632,497.0
4343,4531,19,189,2013,2,3.9,193.8,664,632.0
4344,4532,20,189,2013,3,10.1,203.1,797,664.0
4345,4533,21,189,2013,4,13.1,214.0,860,797.0
4346,4534,22,189,2013,5,18.3,247.2,1005,860.0
4692,4896,0,205,2011,7,25.9,174.5,662,794.0
